Parameters
number_properties	2
basis	0	0	2.38419e-07
u	0	0	590
v	990	0	0
w	0	790	0
nu	80
nv	100
nw	60
4983	-99999.0000000000	0.0000000000
4984	-99999.0000000000	0.0000000000
4985	-99999.0000000000	0.0000000000
4986	-99999.0000000000	0.0000000000
4987	-99999.0000000000	0.0000000000
4988	-99999.0000000000	0.0000000000
4989	-99999.0000000000	0.0000000000
4990	-99999.0000000000	0.0000000000
4991	-99999.0000000000	0.0000000000
4992	-99999.0000000000	0.0000000000
4993	-99999.0000000000	0.0000000000
4994	-99999.0000000000	0.0000000000
4995	-99999.0000000000	0.0000000000
4996	-99999.0000000000	0.0000000000
4997	-99999.0000000000	0.0000000000
4998	-99999.0000000000	0.0000000000
4999	-99999.0000000000	0.0000000000
5000	-99999.0000000000	0.0000000000
5001	-99999.0000000000	0.0000000000
5002	-99999.0000000000	0.0000000000
5003	-99999.0000000000	0.0000000000
5004	-99999.0000000000	0.0000000000
5005	-99999.0000000000	0.0000000000
5006	-99999.0000000000	0.0000000000
5007	-99999.0000000000	0.0000000000
5008	-99999.0000000000	0.0000000000
5009	-99999.0000000000	0.0000000000
5010	-99999.0000000000	0.0000000000
5011	-99999.0000000000	0.0000000000
5012	-99999.0000000000	0.0000000000
5013	-99999.0000000000	0.0000000000
5014	-99999.0000000000	0.0000000000
5015	-99999.0000000000	0.0000000000
5016	-99999.0000000000	-99999.0000000000
5017	-99999.0000000000	-99999.0000000000
5018	-99999.0000000000	-99999.0000000000
5019	-99999.0000000000	-99999.0000000000
5020	-99999.0000000000	-99999.0000000000
5021	-99999.0000000000	-99999.0000000000
5022	-99999.0000000000	-99999.0000000000
5023	-99999.0000000000	-99999.0000000000
5024	-99999.0000000000	-99999.0000000000
5025	-99999.0000000000	-99999.0000000000
5026	-99999.0000000000	-99999.0000000000
5027	-99999.0000000000	-99999.0000000000
5028	-99999.0000000000	-99999.0000000000
5029	-99999.0000000000	-99999.0000000000
5030	-99999.0000000000	-99999.0000000000
5031	-99999.0000000000	-99999.0000000000
5032	-99999.0000000000	-99999.0000000000
5033	-99999.0000000000	-99999.0000000000
5034	-99999.0000000000	-99999.0000000000
5035	-99999.0000000000	-99999.0000000000
5036	-99999.0000000000	-99999.0000000000
5037	-99999.0000000000	-99999.0000000000
5038	-99999.0000000000	-99999.0000000000
5039	-99999.0000000000	-99999.0000000000
5040	-99999.0000000000	0.0000000000
5041	-99999.0000000000	0.0000000000
5042	-99999.0000000000	0.0000000000
5043	-99999.0000000000	0.0000000000
5044	-99999.0000000000	0.0000000000
5045	-99999.0000000000	0.0000000000
5046	-99999.0000000000	0.0000000000
5047	-99999.0000000000	0.0000000000
5048	-99999.0000000000	0.0000000000
5049	-99999.0000000000	0.0000000000
5050	-99999.0000000000	0.0000000000
5051	-99999.0000000000	0.0000000000
5052	-99999.0000000000	0.0000000000
5053	-99999.0000000000	0.0000000000
5054	-99999.0000000000	0.0000000000
5055	-99999.0000000000	0.0000000000
5056	-99999.0000000000	0.0000000000
5057	-99999.0000000000	0.0000000000
5058	-99999.0000000000	0.0000000000
5059	-99999.0000000000	0.0000000000
5060	-99999.0000000000	0.0000000000
5061	-99999.0000000000	0.0000000000
5062	-99999.0000000000	0.0000000000
5063	-99999.0000000000	0.0000000000
5064	-99999.0000000000	0.0000000000
5065	-99999.0000000000	0.0000000000
5066	-99999.0000000000	0.0000000000
5067	-99999.0000000000	0.0000000000
5068	-99999.0000000000	0.0000000000
5069	-99999.0000000000	0.0000000000
5070	-99999.0000000000	0.0000000000
5071	-99999.0000000000	0.0000000000
5072	-99999.0000000000	0.0000000000
5073	-99999.0000000000	0.0000000000
5074	-99999.0000000000	0.0000000000
5075	-99999.0000000000	0.0000000000
5076	-99999.0000000000	0.0000000000
5077	-99999.0000000000	0.0000000000
5078	-99999.0000000000	0.0000000000
5079	-99999.0000000000	0.0000000000
5080	-99999.0000000000	0.0000000000
5081	-99999.0000000000	0.0000000000
5082	-99999.0000000000	0.0000000000
5083	-99999.0000000000	0.0000000000
5084	-99999.0000000000	0.0000000000
5085	-99999.0000000000	0.0000000000
5086	-99999.0000000000	0.0000000000
5087	-99999.0000000000	0.0000000000
5088	-99999.0000000000	0.0000000000
5089	-99999.0000000000	0.0000000000
5090	-99999.0000000000	0.0000000000
5091	-99999.0000000000	0.0000000000
5092	-99999.0000000000	0.0000000000
5093	-99999.0000000000	0.0000000000
5094	-99999.0000000000	0.0000000000
5095	-99999.0000000000	0.0000000000
5096	-99999.0000000000	-99999.0000000000
5097	-99999.0000000000	-99999.0000000000
5098	-99999.0000000000	-99999.0000000000
5099	-99999.0000000000	-99999.0000000000
5100	-99999.0000000000	-99999.0000000000
5101	-99999.0000000000	-99999.0000000000
5102	-99999.0000000000	-99999.0000000000
5103	-99999.0000000000	-99999.0000000000
5104	-99999.0000000000	-99999.0000000000
5105	-99999.0000000000	-99999.0000000000
5106	-99999.0000000000	-99999.0000000000
5107	-99999.0000000000	-99999.0000000000
5108	-99999.0000000000	-99999.0000000000
5109	-99999.0000000000	-99999.0000000000
5110	-99999.0000000000	-99999.0000000000
5111	-99999.0000000000	-99999.0000000000
5112	-99999.0000000000	-99999.0000000000
5113	-99999.0000000000	-99999.0000000000
5114	-99999.0000000000	-99999.0000000000
5115	-99999.0000000000	-99999.0000000000
5116	-99999.0000000000	-99999.0000000000
5117	-99999.0000000000	-99999.0000000000
5118	-99999.0000000000	-99999.0000000000
5119	-99999.0000000000	-99999.0000000000
5120	0.0299999993	0.5000000000
5121	0.0299999993	0.5000000000
5122	0.0299999993	0.5000000000
5123	0.0299999993	0.5000000000
5124	0.0299999993	0.5000000000
5125	0.0299999993	0.5000000000
5126	0.0299999993	0.5000000000
5127	0.0299999993	0.5000000000
5128	0.0299999993	0.5000000000
5129	0.0299999993	0.5000000000
5130	0.0299999993	0.5000000000
5131	0.0299999993	0.5000000000
5132	0.0299999993	0.5000000000
5133	0.0299999993	0.5000000000
5134	0.0299999993	0.5000000000
5135	0.0299999993	0.5000000000
5136	0.0299999993	0.5000000000
5137	0.0299999993	0.5000000000
5138	0.0299999993	0.5000000000
5139	0.0299999993	0.5000000000
5140	0.0299999993	0.5000000000
5141	0.0299999993	0.5000000000
5142	0.0299999993	0.5000000000
5143	0.0299999993	0.5000000000
5144	0.0299999993	0.5000000000
5145	0.0299999993	0.5000000000
5146	0.0299999993	0.5000000000
5147	0.0299999993	0.5000000000
5148	0.0299999993	0.5000000000
5149	0.0299999993	0.5000000000
5150	0.0299999993	0.5000000000
5151	0.0299999993	0.5000000000
5152	0.0299999993	0.5000000000
5153	0.0299999993	0.5000000000
5154	0.0299999993	0.5000000000
5155	0.0299999993	0.5000000000
5156	0.0299999993	0.5000000000
5157	0.0299999993	0.5000000000
5158	0.0299999993	0.5000000000
5159	0.0299999993	0.5000000000
5160	0.0070000002	1.0000000000
5161	0.0070000002	1.0000000000
5162	0.0070000002	1.0000000000
5163	0.0070000002	1.0000000000
5164	0.0070000002	1.0000000000
5165	0.0070000002	1.0000000000
5166	0.0070000002	1.0000000000
5167	0.0070000002	1.0000000000
5168	0.0070000002	1.0000000000
5169	0.0070000002	1.0000000000
5170	0.0070000002	1.0000000000
5171	0.0070000002	1.0000000000
5172	0.0070000002	1.0000000000
5173	0.0070000002	1.0000000000
5174	0.0070000002	1.0000000000
5175	-99999.0000000000	-99999.0000000000
5176	-99999.0000000000	-99999.0000000000
5177	-99999.0000000000	-99999.0000000000
5178	-99999.0000000000	-99999.0000000000
5179	-99999.0000000000	-99999.0000000000
5180	-99999.0000000000	-99999.0000000000
5181	-99999.0000000000	-99999.0000000000
5182	-99999.0000000000	-99999.0000000000
5183	-99999.0000000000	-99999.0000000000
5184	-99999.0000000000	-99999.0000000000
5185	-99999.0000000000	-99999.0000000000
5186	-99999.0000000000	-99999.0000000000
5187	-99999.0000000000	-99999.0000000000
5188	-99999.0000000000	-99999.0000000000
5189	-99999.0000000000	-99999.0000000000
5190	-99999.0000000000	-99999.0000000000
5191	-99999.0000000000	-99999.0000000000
5192	-99999.0000000000	-99999.0000000000
5193	-99999.0000000000	-99999.0000000000
5194	-99999.0000000000	-99999.0000000000
5195	-99999.0000000000	-99999.0000000000
5196	-99999.0000000000	-99999.0000000000
5197	-99999.0000000000	-99999.0000000000
5198	-99999.0000000000	-99999.0000000000
5199	-99999.0000000000	-99999.0000000000
5200	0.0299999993	0.5000000000
5201	0.0299999993	0.5000000000
5202	0.0299999993	0.5000000000
5203	0.0299999993	0.5000000000
5204	0.0299999993	0.5000000000
5205	0.0299999993	0.5000000000
5206	0.0299999993	0.5000000000
5207	0.0299999993	0.5000000000
5208	0.0299999993	0.5000000000
5209	0.0299999993	0.5000000000
5210	0.0299999993	0.5000000000
5211	0.0299999993	0.5000000000
5212	0.0299999993	0.5000000000
5213	0.0299999993	0.5000000000
5214	0.0299999993	0.5000000000
5215	0.0299999993	0.5000000000
5216	0.0299999993	0.5000000000
5217	0.0299999993	0.5000000000
5218	0.0299999993	0.5000000000
5219	0.0299999993	0.5000000000
5220	0.0299999993	0.5000000000
5221	0.0299999993	0.5000000000
5222	0.0299999993	0.5000000000
5223	0.0299999993	0.5000000000
5224	0.0299999993	0.5000000000
5225	0.0299999993	0.5000000000
5226	0.0299999993	0.5000000000
5227	0.0299999993	0.5000000000
5228	0.0299999993	0.5000000000
5229	0.0299999993	0.5000000000
5230	0.0299999993	0.5000000000
5231	0.0299999993	0.5000000000
5232	0.0299999993	0.5000000000
5233	0.0299999993	0.5000000000
5234	0.0299999993	0.5000000000
5235	0.0299999993	0.5000000000
5236	0.0299999993	0.5000000000
5237	0.0299999993	0.5000000000
5238	0.0299999993	0.5000000000
5239	0.0299999993	0.5000000000
5240	0.0070000002	1.0000000000
5241	0.0070000002	1.0000000000
5242	0.0070000002	1.0000000000
5243	0.0070000002	1.0000000000
5244	0.0070000002	1.0000000000
5245	0.0070000002	1.0000000000
5246	0.0070000002	1.0000000000
5247	0.0070000002	1.0000000000
5248	0.0070000002	1.0000000000
5249	0.0070000002	1.0000000000
5250	0.0070000002	1.0000000000
5251	0.0070000002	1.0000000000
5252	0.0070000002	1.0000000000
5253	0.0070000002	1.0000000000
5254	0.0070000002	1.0000000000
5255	-99999.0000000000	-99999.0000000000
5256	-99999.0000000000	-99999.0000000000
5257	-99999.0000000000	-99999.0000000000
5258	-99999.0000000000	-99999.0000000000
5259	-99999.0000000000	-99999.0000000000
5260	-99999.0000000000	-99999.0000000000
5261	-99999.0000000000	-99999.0000000000
5262	-99999.0000000000	-99999.0000000000
5263	-99999.0000000000	-99999.0000000000
5264	-99999.0000000000	-99999.0000000000
5265	-99999.0000000000	-99999.0000000000
5266	-99999.0000000000	-99999.0000000000
5267	-99999.0000000000	-99999.0000000000
5268	-99999.0000000000	-99999.0000000000
5269	-99999.0000000000	-99999.0000000000
5270	-99999.0000000000	-99999.0000000000
5271	-99999.0000000000	-99999.0000000000
5272	-99999.0000000000	-99999.0000000000
5273	-99999.0000000000	-99999.0000000000
5274	-99999.0000000000	-99999.0000000000
5275	-99999.0000000000	-99999.0000000000
5276	-99999.0000000000	-99999.0000000000
5277	-99999.0000000000	-99999.0000000000
5278	-99999.0000000000	-99999.0000000000
5279	-99999.0000000000	-99999.0000000000
5280	0.0299999993	0.5000000000
5281	0.0299999993	0.5000000000
5282	0.0299999993	0.5000000000
5283	0.0299999993	0.5000000000
5284	0.0299999993	0.5000000000
5285	0.0299999993	0.5000000000
5286	0.0299999993	0.5000000000
5287	0.0299999993	0.5000000000
5288	0.0299999993	0.5000000000
5289	0.0299999993	0.5000000000
5290	0.0299999993	0.5000000000
5291	0.0299999993	0.5000000000
5292	0.0299999993	0.5000000000
5293	0.0299999993	0.5000000000
5294	0.0299999993	0.5000000000
5295	0.0299999993	0.5000000000
5296	0.0299999993	0.5000000000
5297	0.0299999993	0.5000000000
5298	0.0299999993	0.5000000000
5299	0.0299999993	0.5000000000
5300	0.0299999993	0.5000000000
5301	0.0299999993	0.5000000000
5302	0.0299999993	0.5000000000
5303	0.0299999993	0.5000000000
5304	0.0299999993	0.5000000000
5305	0.0299999993	0.5000000000
5306	0.0299999993	0.5000000000
5307	0.0299999993	0.5000000000
5308	0.0299999993	0.5000000000
5309	0.0299999993	0.5000000000
5310	0.0299999993	0.5000000000
5311	0.0299999993	0.5000000000
5312	0.0299999993	0.5000000000
5313	0.0299999993	0.5000000000
5314	0.0299999993	0.5000000000
5315	0.0299999993	0.5000000000
5316	0.0299999993	0.5000000000
5317	0.0299999993	0.5000000000
5318	0.0299999993	0.5000000000
5319	0.0299999993	0.5000000000
5320	0.0070000002	1.0000000000
5321	0.0070000002	1.0000000000
5322	0.0070000002	1.0000000000
5323	0.0070000002	1.0000000000
5324	0.0070000002	1.0000000000
5325	0.0070000002	1.0000000000
5326	0.0070000002	1.0000000000
5327	0.0070000002	1.0000000000
5328	0.0070000002	1.0000000000
5329	0.0070000002	1.0000000000
5330	0.0070000002	1.0000000000
5331	0.0070000002	1.0000000000
5332	0.0070000002	1.0000000000
5333	0.0070000002	1.0000000000
5334	0.0070000002	1.0000000000
5335	-99999.0000000000	-99999.0000000000
5336	-99999.0000000000	-99999.0000000000
5337	-99999.0000000000	-99999.0000000000
5338	-99999.0000000000	-99999.0000000000
5339	-99999.0000000000	-99999.0000000000
5340	-99999.0000000000	-99999.0000000000
5341	-99999.0000000000	-99999.0000000000
5342	-99999.0000000000	-99999.0000000000
5343	-99999.0000000000	-99999.0000000000
5344	-99999.0000000000	-99999.0000000000
5345	-99999.0000000000	-99999.0000000000
5346	-99999.0000000000	-99999.0000000000
5347	-99999.0000000000	-99999.0000000000
5348	-99999.0000000000	-99999.0000000000
5349	-99999.0000000000	-99999.0000000000
5350	-99999.0000000000	-99999.0000000000
5351	-99999.0000000000	-99999.0000000000
5352	-99999.0000000000	-99999.0000000000
5353	-99999.0000000000	-99999.0000000000
5354	-99999.0000000000	-99999.0000000000
5355	-99999.0000000000	-99999.0000000000
5356	-99999.0000000000	-99999.0000000000
5357	-99999.0000000000	-99999.0000000000
5358	-99999.0000000000	-99999.0000000000
5359	-99999.0000000000	-99999.0000000000
5360	0.0299999993	0.5000000000
5361	0.0299999993	0.5000000000
5362	0.0299999993	0.5000000000
5363	0.0299999993	0.5000000000
5364	0.0299999993	0.5000000000
5365	0.0299999993	0.5000000000
5366	0.0299999993	0.5000000000
5367	0.0299999993	0.5000000000
5368	0.0299999993	0.5000000000
5369	0.0299999993	0.5000000000
5370	0.0299999993	0.5000000000
5371	0.0299999993	0.5000000000
5372	0.0299999993	0.5000000000
5373	0.0299999993	0.5000000000
5374	0.0299999993	0.5000000000
5375	0.0299999993	0.5000000000
5376	0.0299999993	0.5000000000
5377	0.0299999993	0.5000000000
5378	0.0299999993	0.5000000000
5379	0.0299999993	0.5000000000
5380	0.0299999993	0.5000000000
5381	0.0299999993	0.5000000000
5382	0.0299999993	0.5000000000
5383	0.0299999993	0.5000000000
5384	0.0299999993	0.5000000000
5385	0.0299999993	0.5000000000
5386	0.0299999993	0.5000000000
5387	0.0299999993	0.5000000000
5388	0.0299999993	0.5000000000
5389	0.0299999993	0.5000000000
5390	0.0299999993	0.5000000000
5391	0.0299999993	0.5000000000
5392	0.0299999993	0.5000000000
5393	0.0299999993	0.5000000000
5394	0.0299999993	0.5000000000
5395	0.0299999993	0.5000000000
5396	0.0299999993	0.5000000000
5397	0.0299999993	0.5000000000
5398	0.0299999993	0.5000000000
5399	0.0299999993	0.5000000000
5400	0.0070000002	1.0000000000
5401	0.0070000002	1.0000000000
5402	0.0070000002	1.0000000000
5403	0.0070000002	1.0000000000
5404	0.0070000002	1.0000000000
5405	0.0070000002	1.0000000000
5406	0.0070000002	1.0000000000
5407	0.0070000002	1.0000000000
5408	0.0070000002	1.0000000000
5409	0.0070000002	1.0000000000
5410	0.0070000002	1.0000000000
5411	0.0070000002	1.0000000000
5412	0.0070000002	1.0000000000
5413	0.0070000002	1.0000000000
5414	-99999.0000000000	-99999.0000000000
5415	-99999.0000000000	-99999.0000000000
5416	-99999.0000000000	-99999.0000000000
5417	-99999.0000000000	-99999.0000000000
5418	-99999.0000000000	-99999.0000000000
5419	-99999.0000000000	-99999.0000000000
5420	-99999.0000000000	-99999.0000000000
5421	-99999.0000000000	-99999.0000000000
5422	-99999.0000000000	-99999.0000000000
5423	-99999.0000000000	-99999.0000000000
5424	-99999.0000000000	-99999.0000000000
5425	-99999.0000000000	-99999.0000000000
5426	-99999.0000000000	-99999.0000000000
5427	-99999.0000000000	-99999.0000000000
5428	-99999.0000000000	-99999.0000000000
5429	-99999.0000000000	-99999.0000000000
5430	-99999.0000000000	-99999.0000000000
5431	-99999.0000000000	-99999.0000000000
5432	-99999.0000000000	-99999.0000000000
5433	-99999.0000000000	-99999.0000000000
5434	-99999.0000000000	-99999.0000000000
5435	-99999.0000000000	-99999.0000000000
5436	-99999.0000000000	-99999.0000000000
5437	-99999.0000000000	-99999.0000000000
5438	-99999.0000000000	-99999.0000000000
5439	-99999.0000000000	-99999.0000000000
5440	0.0299999993	0.5000000000
5441	0.0299999993	0.5000000000
5442	0.0299999993	0.5000000000
5443	0.0299999993	0.5000000000
5444	0.0299999993	0.5000000000
5445	0.0299999993	0.5000000000
5446	0.0299999993	0.5000000000
5447	0.0299999993	0.5000000000
5448	0.0299999993	0.5000000000
5449	0.0299999993	0.5000000000
5450	0.0299999993	0.5000000000
5451	0.0299999993	0.5000000000
5452	0.0299999993	0.5000000000
5453	0.0299999993	0.5000000000
5454	0.0299999993	0.5000000000
5455	0.0299999993	0.5000000000
5456	0.0299999993	0.5000000000
5457	0.0299999993	0.5000000000
5458	0.0299999993	0.5000000000
5459	0.0299999993	0.5000000000
5460	0.0299999993	0.5000000000
5461	0.0299999993	0.5000000000
5462	0.0299999993	0.5000000000
5463	0.0299999993	0.5000000000
5464	0.0299999993	0.5000000000
5465	0.0299999993	0.5000000000
5466	0.0299999993	0.5000000000
5467	0.0299999993	0.5000000000
5468	0.0299999993	0.5000000000
5469	0.0299999993	0.5000000000
5470	0.0299999993	0.5000000000
5471	0.0299999993	0.5000000000
5472	0.0299999993	0.5000000000
5473	0.0299999993	0.5000000000
5474	0.0299999993	0.5000000000
5475	0.0299999993	0.5000000000
5476	0.0299999993	0.5000000000
5477	0.0299999993	0.5000000000
5478	0.0299999993	0.5000000000
5479	0.0299999993	0.5000000000
5480	0.0070000002	1.0000000000
5481	0.0070000002	1.0000000000
5482	0.0070000002	1.0000000000
5483	0.0070000002	1.0000000000
5484	0.0070000002	1.0000000000
5485	0.0070000002	1.0000000000
5486	0.0070000002	1.0000000000
5487	0.0070000002	1.0000000000
5488	0.0070000002	1.0000000000
5489	0.0070000002	1.0000000000
5490	0.0070000002	1.0000000000
5491	0.0070000002	1.0000000000
5492	0.0070000002	1.0000000000
5493	0.0070000002	1.0000000000
5494	-99999.0000000000	-99999.0000000000
5495	-99999.0000000000	-99999.0000000000
5496	-99999.0000000000	-99999.0000000000
5497	-99999.0000000000	-99999.0000000000
5498	-99999.0000000000	-99999.0000000000
5499	-99999.0000000000	-99999.0000000000
5500	-99999.0000000000	-99999.0000000000
5501	-99999.0000000000	-99999.0000000000
5502	-99999.0000000000	-99999.0000000000
5503	-99999.0000000000	-99999.0000000000
5504	-99999.0000000000	-99999.0000000000
5505	-99999.0000000000	-99999.0000000000
5506	-99999.0000000000	-99999.0000000000
5507	-99999.0000000000	-99999.0000000000
5508	-99999.0000000000	-99999.0000000000
5509	-99999.0000000000	-99999.0000000000
5510	-99999.0000000000	-99999.0000000000
5511	-99999.0000000000	-99999.0000000000
5512	-99999.0000000000	-99999.0000000000
5513	-99999.0000000000	-99999.0000000000
5514	-99999.0000000000	-99999.0000000000
5515	-99999.0000000000	-99999.0000000000
5516	-99999.0000000000	-99999.0000000000
5517	-99999.0000000000	-99999.0000000000
5518	-99999.0000000000	-99999.0000000000
5519	-99999.0000000000	-99999.0000000000
5520	0.0299999993	0.5000000000
5521	0.0299999993	0.5000000000
5522	0.0299999993	0.5000000000
5523	0.0299999993	0.5000000000
5524	0.0299999993	0.5000000000
5525	0.0299999993	0.5000000000
5526	0.0299999993	0.5000000000
5527	0.0299999993	0.5000000000
5528	0.0299999993	0.5000000000
5529	0.0299999993	0.5000000000
5530	0.0299999993	0.5000000000
5531	0.0299999993	0.5000000000
5532	0.0299999993	0.5000000000
5533	0.0299999993	0.5000000000
5534	0.0299999993	0.5000000000
5535	0.0299999993	0.5000000000
5536	0.0299999993	0.5000000000
5537	0.0299999993	0.5000000000
5538	0.0299999993	0.5000000000
5539	0.0299999993	0.5000000000
5540	0.0299999993	0.5000000000
5541	0.0299999993	0.5000000000
5542	0.0299999993	0.5000000000
5543	0.0299999993	0.5000000000
5544	0.0299999993	0.5000000000
5545	0.0299999993	0.5000000000
5546	0.0299999993	0.5000000000
5547	0.0299999993	0.5000000000
5548	0.0299999993	0.5000000000
5549	0.0299999993	0.5000000000
5550	0.0299999993	0.5000000000
5551	0.0299999993	0.5000000000
5552	0.0299999993	0.5000000000
5553	0.0299999993	0.5000000000
5554	0.0299999993	0.5000000000
5555	0.0299999993	0.5000000000
5556	0.0299999993	0.5000000000
5557	0.0299999993	0.5000000000
5558	0.0299999993	0.5000000000
5559	0.0299999993	0.5000000000
5560	0.0070000002	1.0000000000
5561	0.0070000002	1.0000000000
5562	0.0070000002	1.0000000000
5563	0.0070000002	1.0000000000
5564	0.0070000002	1.0000000000
5565	0.0070000002	1.0000000000
5566	0.0070000002	1.0000000000
5567	0.0070000002	1.0000000000
5568	0.0070000002	1.0000000000
5569	0.0070000002	1.0000000000
5570	0.0070000002	1.0000000000
5571	0.0070000002	1.0000000000
5572	0.0070000002	1.0000000000
5573	-99999.0000000000	-99999.0000000000
5574	-99999.0000000000	-99999.0000000000
5575	-99999.0000000000	-99999.0000000000
5576	-99999.0000000000	-99999.0000000000
5577	-99999.0000000000	-99999.0000000000
5578	-99999.0000000000	-99999.0000000000
5579	-99999.0000000000	-99999.0000000000
5580	-99999.0000000000	-99999.0000000000
5581	-99999.0000000000	-99999.0000000000
5582	-99999.0000000000	-99999.0000000000
5583	-99999.0000000000	-99999.0000000000
5584	-99999.0000000000	-99999.0000000000
5585	-99999.0000000000	-99999.0000000000
5586	-99999.0000000000	-99999.0000000000
5587	-99999.0000000000	-99999.0000000000
5588	-99999.0000000000	-99999.0000000000
5589	-99999.0000000000	-99999.0000000000
5590	-99999.0000000000	-99999.0000000000
5591	-99999.0000000000	-99999.0000000000
5592	-99999.0000000000	-99999.0000000000
5593	-99999.0000000000	-99999.0000000000
5594	-99999.0000000000	-99999.0000000000
5595	-99999.0000000000	-99999.0000000000
5596	-99999.0000000000	-99999.0000000000
5597	-99999.0000000000	-99999.0000000000
5598	-99999.0000000000	-99999.0000000000
5599	-99999.0000000000	-99999.0000000000
5600	0.0299999993	0.5000000000
5601	0.0299999993	0.5000000000
5602	0.0299999993	0.5000000000
5603	0.0299999993	0.5000000000
5604	0.0299999993	0.5000000000
5605	0.0299999993	0.5000000000
5606	0.0299999993	0.5000000000
5607	0.0299999993	0.5000000000
5608	0.0299999993	0.5000000000
5609	0.0299999993	0.5000000000
5610	0.0299999993	0.5000000000
5611	0.0299999993	0.5000000000
5612	0.0299999993	0.5000000000
5613	0.0299999993	0.5000000000
5614	0.0299999993	0.5000000000
5615	0.0299999993	0.5000000000
5616	0.0299999993	0.5000000000
5617	0.0299999993	0.5000000000
5618	0.0299999993	0.5000000000
5619	0.0299999993	0.5000000000
5620	0.0299999993	0.5000000000
5621	0.0299999993	0.5000000000
5622	0.0299999993	0.5000000000
5623	0.0299999993	0.5000000000
5624	0.0299999993	0.5000000000
5625	0.0299999993	0.5000000000
5626	0.0299999993	0.5000000000
5627	0.0299999993	0.5000000000
5628	0.0299999993	0.5000000000
5629	0.0299999993	0.5000000000
5630	0.0299999993	0.5000000000
5631	0.0299999993	0.5000000000
5632	0.0299999993	0.5000000000
5633	0.0299999993	0.5000000000
5634	0.0299999993	0.5000000000
5635	0.0299999993	0.5000000000
5636	0.0299999993	0.5000000000
5637	0.0299999993	0.5000000000
5638	0.0299999993	0.5000000000
5639	0.0299999993	0.5000000000
5640	0.0070000002	1.0000000000
5641	0.0070000002	1.0000000000
5642	0.0070000002	1.0000000000
5643	0.0070000002	1.0000000000
5644	0.0070000002	1.0000000000
5645	0.0070000002	1.0000000000
5646	0.0070000002	1.0000000000
5647	0.0070000002	1.0000000000
5648	0.0070000002	1.0000000000
5649	0.0070000002	1.0000000000
5650	0.0070000002	1.0000000000
5651	0.0070000002	1.0000000000
5652	0.0070000002	1.0000000000
5653	-99999.0000000000	-99999.0000000000
5654	-99999.0000000000	-99999.0000000000
5655	-99999.0000000000	-99999.0000000000
5656	-99999.0000000000	-99999.0000000000
5657	-99999.0000000000	-99999.0000000000
5658	-99999.0000000000	-99999.0000000000
5659	-99999.0000000000	-99999.0000000000
5660	-99999.0000000000	-99999.0000000000
5661	-99999.0000000000	-99999.0000000000
5662	-99999.0000000000	-99999.0000000000
5663	-99999.0000000000	-99999.0000000000
5664	-99999.0000000000	-99999.0000000000
5665	-99999.0000000000	-99999.0000000000
5666	-99999.0000000000	-99999.0000000000
5667	-99999.0000000000	-99999.0000000000
5668	-99999.0000000000	-99999.0000000000
5669	-99999.0000000000	-99999.0000000000
5670	-99999.0000000000	-99999.0000000000
5671	-99999.0000000000	-99999.0000000000
5672	-99999.0000000000	-99999.0000000000
5673	-99999.0000000000	-99999.0000000000
5674	-99999.0000000000	-99999.0000000000
5675	-99999.0000000000	-99999.0000000000
5676	-99999.0000000000	-99999.0000000000
5677	-99999.0000000000	-99999.0000000000
5678	-99999.0000000000	-99999.0000000000
5679	-99999.0000000000	-99999.0000000000
5680	0.0299999993	0.5000000000
5681	0.0299999993	0.5000000000
5682	0.0299999993	0.5000000000
5683	0.0299999993	0.5000000000
5684	0.0299999993	0.5000000000
5685	0.0299999993	0.5000000000
5686	0.0299999993	0.5000000000
5687	0.0299999993	0.5000000000
5688	0.0299999993	0.5000000000
5689	0.0299999993	0.5000000000
5690	0.0299999993	0.5000000000
5691	0.0299999993	0.5000000000
5692	0.0299999993	0.5000000000
5693	0.0299999993	0.5000000000
5694	0.0299999993	0.5000000000
5695	0.0299999993	0.5000000000
5696	0.0299999993	0.5000000000
5697	0.0299999993	0.5000000000
5698	0.0299999993	0.5000000000
5699	0.0299999993	0.5000000000
5700	0.0299999993	0.5000000000
5701	0.0299999993	0.5000000000
5702	0.0299999993	0.5000000000
5703	0.0299999993	0.5000000000
5704	0.0299999993	0.5000000000
5705	0.0299999993	0.5000000000
5706	0.0299999993	0.5000000000
5707	0.0299999993	0.5000000000
5708	0.0299999993	0.5000000000
5709	0.0299999993	0.5000000000
5710	0.0299999993	0.5000000000
5711	0.0299999993	0.5000000000
5712	0.0299999993	0.5000000000
5713	0.0299999993	0.5000000000
5714	0.0299999993	0.5000000000
5715	0.0299999993	0.5000000000
5716	0.0299999993	0.5000000000
5717	0.0299999993	0.5000000000
5718	0.0299999993	0.5000000000
5719	0.0070000002	1.0000000000
5720	0.0070000002	1.0000000000
5721	0.0070000002	1.0000000000
5722	0.0070000002	1.0000000000
5723	0.0070000002	1.0000000000
5724	0.0070000002	1.0000000000
5725	0.0070000002	1.0000000000
5726	0.0070000002	1.0000000000
5727	0.0070000002	1.0000000000
5728	0.0070000002	1.0000000000
5729	0.0070000002	1.0000000000
5730	0.0070000002	1.0000000000
5731	0.0070000002	1.0000000000
5732	0.0070000002	1.0000000000
5733	-99999.0000000000	-99999.0000000000
5734	-99999.0000000000	-99999.0000000000
5735	-99999.0000000000	-99999.0000000000
5736	-99999.0000000000	-99999.0000000000
